_RAJ2000,_DEJ2000,HIP,Vmag,RAICRS,DEICRS,x_coord,y_coord
291.6997783953,+50.1454936236, 95611, 7.38,291.69956418,50.14531228,-1.4209138594098112,3.6139938154322264
291.7015843950,+21.1628307353, 95612, 7.36,291.7015741,21.16284702,-5.156103795194236,4.121827784179799
291.7049644613,-34.1130717768, 95613, 8.90,291.70488326,-34.11306169,-2.7803515341166247,-4.142752058632083
291.7200768154,+45.8360498011, 95614, 8.04,291.72007542,45.83600119,-1.7478942922438967,3.810327133450714
291.7217071134,-38.9934953465, 95615, 9.91,291.72166771,-38.9934716,-2.238109501430125,-3.9689510471406115
291.7220989522,+35.9067506121, 95616, 7.74,291.7220907,35.90674981,-2.7616037509429554,4.206071782405038
291.7278288575,+18.3024066443, 95617, 8.94,291.72778549,18.30239262,-5.727221055401637,3.880742121205129
291.7352491090,-10.2504418194, 95618, 8.81,291.73517827,-10.2504005,-6.925267047437812,-2.9204342923886775
291.7353418086,-29.7432252450, 95619, 5.66,291.73529268,-29.74310537,-3.363470105611014,-4.240571509018253
291.7364751103,+12.0620585590, 95620, 7.06,291.73646236,12.06208775,-6.9523411731361815,2.960906888877769
291.7383670029,+35.1789804864, 95621, 7.87,291.73836846,35.17898841,-2.853610691999322,4.226259670136553
291.7405374838,-00.9119418855, 95622, 7.99,291.74074102,-0.91157108,-8.061774047154355,-0.5430610610911321
291.7410699059,-24.0462029304, 95623, 7.80,291.74103669,-24.04617967,-4.272557178338225,-4.236733765327781
291.7452992330,+21.1063679192, 95624, 7.14,291.74529483,21.10638294,-5.164561779401974,4.110103182021638
291.7479209958,+73.3663927739, 95625, 7.69,291.74781783,73.36629176,-0.365141952636642,2.612632453952089
291.7484704522,-71.7722139155, 95626, 8.41,291.74841637,-71.77223686,-0.39371543012662436,-2.580464306921633
291.7503418541,+16.5380471233, 95627, 8.10,291.75033691,16.53807979,-6.081677420700364,3.676101094334781
291.7519901969,+73.8970195392, 95628,10.77,291.75119723,73.89673169,-0.35009946317945906,2.5923772473426148
291.7649727659,+34.8608154314, 95629, 7.76,291.76496462,34.86079798,-2.8951010509027,4.23249788895178
291.7702551995,+37.5705025768, 95630, 8.44,291.77024186,37.57054324,-2.5632001655977232,4.146462362067378
291.7738452024,+46.4534320394, 95631, 9.10,291.77407025,46.4540398,-1.6991465255640446,3.779387551110997
291.7751370124,+52.7995224842, 95632, 8.65,291.7751145,52.79959788,-1.2487801300511874,3.488500015074805
291.7808101399,+19.4246513643, 95633,10.38,291.78079313,19.42471084,-5.496369322678493,3.9757948645417662
291.7899503489,+16.4409847332, 95634, 9.00,291.78995154,16.44100882,-6.09638741284147,3.656140047319837
291.7991636812,-56.4989690461, 95635, 8.44,291.79917698,-56.49894406,-0.978067307833119,-3.2002514811891754
291.8054752732,-42.5973086008, 95636,10.29,291.80556987,-42.59729533,-1.903568389686423,-3.8145311260335664
291.8073516045,+50.8490441799, 95637, 9.16,291.8072375,50.84901793,-1.3760128719509315,3.5768818940278178
291.8088545871,+43.2611365508, 95638,10.57,291.80880716,43.26069978,-1.9752434471613218,3.918447477501276
291.8111661866,-36.1007664175, 95639, 9.07,291.81120421,-36.10071873,-2.5493501613479816,-4.068369582049994
291.8137054268,-72.1749786628, 95640, 9.46,291.81211804,-72.17432519,-0.3829712985339873,-2.5648944691320534
291.8158555561,-34.5473114901, 95641,10.56,291.81606699,-34.5468159,-2.7305433726667325,-4.118423115254209
291.8179928075,-51.4619125351, 95642, 8.60,291.81796074,-51.46189399,-1.256741410764933,-3.4220422042903085
291.8238223056,-48.5112914111, 95643, 7.90,291.82380231,-48.51127955,-1.4473485203362142,-3.553625308641417
291.8251208957,-69.3017032044, 95644, 9.23,291.82546817,-69.30168517,-0.4688362173227889,-2.673416195642922
291.8269556382,-23.3471973057, 95645, 7.95,291.82697454,-23.34714833,-4.3936850574112665,-4.207409767037632
291.8368947263,+20.6688763465, 95646, 8.12,291.83688353,20.6688911,-5.2448650239225145,4.06327646224718
291.8373716973,-42.8037965846, 95647,10.17,291.8373874,-42.80381897,-1.886703082255057,-3.8037014040944146
291.8426279020,-40.9362385132, 95648, 8.93,291.84265303,-40.9362451,-2.0539761761117523,-3.8816624954644814
291.8444964102,+13.9884345025, 95649, 9.58,291.84449889,13.98846644,-6.572461495092379,3.2877471565461622
291.8445555831,+30.4239128668, 95650, 8.41,291.84453791,30.42390103,-3.52039443040148,4.309245434367101
291.8451306000,-02.0206127019, 95651, 8.39,291.84512863,-2.02060682,-7.973477440502262,-0.865610807372849
291.8481767961,+13.9884990772, 95652,10.40,291.84813742,13.98836598,-6.5718995732300485,3.287051989038188
291.8517557800,+42.2292955686, 95653, 7.57,291.85172092,42.22935852,-2.073404995441031,3.959256114253179
291.8521887464,+38.1554331794, 95654, 9.28,291.85218751,38.15539886,-2.4984550952320412,4.118415021717358
291.8533842443,-26.1994991828, 95655, 9.30,291.85336214,-26.19937328,-3.9084661713913897,-4.24469950854881
291.8581582905,+52.3204355953, 95656, 5.73,291.85821062,52.32050263,-1.281218279265994,3.5072970941106556
291.8606861668,+18.2958870949, 95657, 6.84,291.86068417,18.29590039,-5.715747077392045,3.8546557291941554
291.8617413165,+11.0861711729, 95658, 9.71,291.86174414,11.0862131,-7.099565972301992,2.741801173898399
291.8772539572,+09.9713458397, 95659, 9.02,291.87725566,9.97135493,-7.2802006648202156,2.4967677722079724
291.8803393237,+24.1811911901, 95660, 8.07,291.88032824,24.18117527,-4.572090982539511,4.238702836741221
291.8867083610,+49.2565422992, 95661, 8.15,291.88668058,49.25649082,-1.489189250137221,3.6462716594774762
291.8875900748,-31.3840048769, 95662, 8.92,291.88766148,-31.38384237,-3.136146325206918,-4.192897502168165
291.8885777491,+32.6390952229, 95663, 8.83,291.88858941,32.6390969,-3.1969291446968624,4.271414907641528
291.8912845621,+14.2824808829, 95664, 6.31,291.89126683,14.28249131,-6.50847859768347,3.326726321638757
291.8916829007,+24.5508556196, 95665, 7.97,291.89165976,24.55086838,-4.504113276557063,4.248994468334914
291.8926658569,+37.1179955275, 95666, 8.52,291.89264705,37.11795309,-2.619462815020615,4.150491340696608
291.8928968954,-40.7786074246, 95667, 8.98,291.89293063,-40.77854406,-2.070231573375432,-3.8845743585782313
291.8950064960,-20.3633792626, 95668, 8.60,291.89501557,-20.36337428,-4.938609283738783,-4.08024853135807
291.8962012756,-78.2210492769, 95669, 8.63,291.89612174,-78.22108802,-0.22829987782069894,-2.3471849015175814
291.8961013516,-16.4531312524, 95670, 8.49,291.89616841,-16.45296736,-5.699225438156284,-3.7847006205129707
291.8973653202,-52.5984611853, 95671, 8.01,291.89728949,-52.59834272,-1.1912564155174123,-3.3686313975702253
291.9016487262,+37.9411968997, 95673, 6.30,291.9016515,37.94120774,-2.524178427777102,4.121558063229258
291.9133793133,+33.0086394643, 95674, 8.40,291.91338882,33.00863244,-3.1458570931117746,4.261132686256701
291.9135608854,-59.9078193468, 95675, 8.26,291.91355056,-59.90779526,-0.8205479923309953,-3.051236621462271
291.9150164750,-45.8753590829, 95676, 9.53,291.91499888,-45.87534851,-1.6403410014423998,-3.666009496547688
291.9170397586,-18.3508355762, 95677, 7.19,291.91704045,-18.35075092,-5.3241598885331785,-3.9468111704275595
291.9188604546,-08.3709069758, 95678, 8.40,291.91884397,-8.37091383,-7.211193727888512,-2.503434931608299
291.9192592324,+36.5290119468, 95679, 7.55,291.91923939,36.52899836,-2.690438113193619,4.167073601767164
291.9212139927,+04.7097173233, 95680, 6.73,291.92117107,4.70969574,-7.903592911417533,1.130067146299794
291.9219603512,+41.6538796476, 95681, 8.72,291.92195635,41.65388079,-2.1313927079513064,3.977995900299693
291.9257125258,+12.4878204324, 95682, 7.39,291.92564073,12.48786479,-6.839628444428838,3.0087856679797382
291.9270541974,+06.1918343271, 95683, 8.76,291.92705652,6.19183965,-7.769238645705504,1.5436413825897195
291.9303983272,-40.0972149640, 95684, 7.15,291.93028858,-40.09693528,-2.1359893522908897,-3.909369699058556
291.9341104290,+27.1143191515, 95685, 8.43,291.93409653,27.11435928,-4.0526964212011904,4.295704045774727
291.9349239861,-38.8031684858, 95686, 9.60,291.93491307,-38.80317359,-2.263758139904648,-3.959589703168896
291.9395176628,+47.5369317589, 95687, 7.67,291.93957289,47.53684387,-1.6188687880339168,3.7216413773523227
291.9458321883,+65.2741054099, 95688,10.21,291.94580848,65.27407758,-0.6377746058984922,2.933889293300707
291.9496884038,+03.7659431121, 95689, 8.68,291.94967128,3.76594231,-7.95815123120358,0.8556937030315602
291.9504875539,-54.3252722925, 95690, 5.70,291.95051131,-54.32529723,-1.0953432071304285,-3.2907569856021133
291.9539733342,+50.7369777139, 95691, 8.61,291.95402856,50.7370062,-1.3878257253980235,3.575739640637426
291.9557210542,+48.1767543826, 95692, 8.31,291.95570724,48.1767319,-1.5706351491031967,3.6919492782534733
291.9574498259,+72.4777168749, 95693, 7.82,291.95703932,72.47758091,-0.3934703357274341,2.6449395690481934
291.9632439107,+14.6193817590, 95694, 9.97,291.9632575,14.61923245,-6.432500733259064,3.3662141790413056
291.9650802074,-29.4985408150, 95695, 7.87,291.96507021,-29.49851719,-3.4016025422766907,-4.215011884683059
291.9657190557,+08.9696487826, 95696, 8.06,291.96548212,8.9694618,-7.412340897876617,2.2508536991178696
291.9659278744,+02.1742959782, 95697, 7.24,291.96589336,2.17431744,-8.018533708120971,0.3855326458616633
291.9672006213,-04.8177722132, 95698, 7.38,291.96717862,-4.81777005,-7.692074574795085,-1.6350725245039277
291.9713194800,+33.3739793937, 95699, 7.36,291.97136631,33.37404655,-3.0967114707909964,4.246742449731552
291.9752696331,+20.2473834481, 95700, 6.88,291.97526054,20.24740333,-5.318197661640254,4.00657251690183
291.9763824104,-42.5603775500, 95701, 7.82,291.97636799,-42.5603338,-1.912102097598388,-3.805163544536709
291.9835930915,+24.3473507598, 95702,11.00,291.98370482,24.34744018,-4.53844604954221,4.227125629495397
291.9884997575,+42.7766367482, 95703, 7.88,291.98826336,42.77626062,-2.025773975685816,3.9268276434598532
292.0014493512,-72.4182178252, 95704,11.65,292.00133646,-72.41807836,-0.37819941637257914,-2.554224050392471
292.0040760973,+21.7540775785, 95705, 8.64,292.00407157,21.75410045,-5.023537944831161,4.103837033443813
292.0077758986,-55.0815921278, 95706, 8.92,292.00775212,-55.08160535,-1.056147351938151,-3.2559386638597445
292.0115045656,-01.3385508643, 95707, 8.31,292.01149946,-1.33854734,-7.9627218767369135,-0.6573423695383539
292.0126110273,-09.4254493461, 95708, 8.49,292.01259893,-9.42544711,-7.016609715267131,-2.7098572128946135
292.0129358445,-22.8743653214, 95709, 8.39,292.01289361,-22.87436537,-4.4728730462381225,-4.16395773984627
292.0133368285,+05.3470094225, 95710, 8.67,292.01333158,5.34703261,-7.825788247637617,1.3025283490424517
292.0137031013,-19.3428225764, 95711, 7.84,292.01372188,-19.342806,-5.126179931504068,-3.9988062080741535
292.0150772894,-72.4188028018, 95712, 9.18,292.01506361,-72.41866409,-0.3783360939605578,-2.5540851011425687
292.0219254023,-18.3593078086, 95713, 6.73,292.02191311,-18.35928501,-5.314944158303432,-3.9281230946408265
292.0232008278,-40.8347174591, 95714, 8.37,292.02311075,-40.83467648,-2.068984621620619,-3.873098607476205
292.0240502224,-00.4187566735, 95715, 7.63,292.02404908,-0.41884692,-7.994707500166193,-0.38651905486482124
292.0258065123,+11.7835580296, 95716, 8.65,292.02579524,11.78356204,-6.946348531341484,2.8558018344043257
292.0262964193,+17.8466890864, 95717, 6.89,292.02618892,17.84677401,-5.788935447738568,3.7762612018181003
292.0268088415,-69.6318543699, 95718, 6.72,292.02718657,-69.63203953,-0.4612226469458582,-2.6585609852749754
292.0412920173,+54.7797836443, 95719, 7.44,292.04128755,54.77977312,-1.1372496328028319,3.3889751531438064
292.0458966686,-73.0906340462, 95720, 7.05,292.04588756,-73.09044264,-0.35987225801841294,-2.5291071345701064
292.0503529678,+18.9174175382, 95721, 7.64,292.05038177,18.91747925,-5.5744209370485,3.879445964168372
292.0512572491,-12.1448226363, 95722, 7.57,292.05108595,-12.14461006,-6.519866913062841,-3.196657534520384
292.0538466488,-09.5377531604, 95724, 8.38,292.05383472,-9.53768615,-6.989291372175311,-2.7254927936551847
292.0544110904,+47.0263662365, 95725, 7.76,292.05438146,47.02630924,-1.6621588200719837,3.7384261805721217
292.0565687810,-09.5395673237, 95726, 8.54,292.05655212,-9.53949623,-6.988446258185261,-2.7253975280137044
292.0579608332,+14.0015928311, 95727, 9.00,292.05736833,14.00152237,-6.53607658697731,3.2505181927629363
292.0577522586,+29.4502741796, 95728, 6.57,292.05775946,29.45033069,-3.671842495058196,4.286834828767051
292.0601137313,+27.9214705982, 95729, 8.29,292.060109,27.92147631,-3.9170867789914734,4.284094687818461
292.0641488580,+12.5359035711, 95730, 9.17,292.06428045,12.53600021,-6.805669351307171,2.9932868923277436
292.0849604271,-35.1337756955, 95731, 8.66,292.08501431,-35.13336989,-2.667797523478386,-4.07423470426028
292.0866595237,+02.9300301583, 95732, 5.84,292.08665305,2.9300672,-7.958620523007119,0.6048165433574149
292.0874768692,+39.0802750758, 95733,11.02,292.08756072,39.08071418,-2.402376072935127,4.064669534374269
292.0897833118,-43.8848734944, 95734, 7.51,292.09016017,-43.88464337,-1.8034366428103803,-3.7422086952928337
292.0921726017,-29.3869712290, 95735, 8.43,292.09215182,-29.38697942,-3.419084472046592,-4.200291645624594
292.0925863821,-38.3709091996, 95736, 9.17,292.09265936,-38.37083621,-2.312521927036465,-3.963254296176779
292.0938733918,+53.9703327078, 95737, 7.96,292.09379955,53.97031268,-1.186111389330714,3.4236538625337993
292.0950972306,+47.7758074381, 95738, 8.40,292.09508714,47.77579932,-1.6052164005210598,3.7028831291567577
292.0996813698,+26.6174005892, 95739, 9.07,292.0996603,26.61735086,-4.135200673064827,4.263936700299509
292.1023863008,+08.3580541214, 95740, 7.86,292.10242998,8.35813467,-7.465209118490345,2.084070612780463
292.1062904161,-47.8822328125, 95742, 7.78,292.1062844,-47.88218775,-1.4993035076254608,-3.5683991224047324
292.1063757346,-43.4688010344, 95741, 8.91,292.10635199,-43.46878334,-1.8385139886313044,-3.7588256555447335
292.1074678359,-36.9889689206, 95743, 8.86,292.10746458,-36.98894724,-2.459109704510699,-4.011451370531201
292.1091147804,+24.9954069731, 95744, 7.14,292.10913964,24.99542948,-4.418097810369376,4.22673727586706
292.1102578198,-46.4754939975, 95745, 7.70,292.11018575,-46.47535006,-1.601122751903979,-3.6296316459603144
292.1143229213,-17.7242686394, 95746, 9.01,292.11433915,-17.72424307,-5.430951094780285,-3.8603123758158415
292.1149653051,-31.3870120176, 95747, 7.67,292.11495124,-31.38679966,-3.139629312581539,-4.166610468578751
292.1162125197,+09.6296579172, 95748, 8.19,292.11620717,9.62965607,-7.279776985958394,2.38278199651831
292.1182117127,+00.4042827582, 95749, 8.29,292.11822214,0.40428672,-7.984011264335011,-0.14124193676639432
292.1184471231,-40.3003268574, 95750, 8.90,292.11841911,-40.30026709,-2.1222310583996107,-3.887566489681176
292.1204492660,-75.1739200459, 95751, 7.73,292.12028684,-75.17387773,-0.3048580481383043,-2.4531566958226727
292.1293179162,+51.6971283018, 95752, 8.32,292.12930725,51.69710159,-1.328949968740263,3.524894274324249
292.1333910972,-35.1330134885, 95753, 9.71,292.13343963,-35.13297861,-2.669056845916771,-4.069616316039902
292.1394118303,+44.6727281640, 95754, 8.47,292.13942058,44.67271798,-1.8593957991619088,3.836528695751792
292.1472184858,-15.1023015412, 95755, 6.77,292.14721549,-15.10229301,-5.938339808627047,-3.5902926725936677
292.1483528260,+18.2633784958, 95756, 9.98,292.14886974,18.26333025,-5.694335638460502,3.796955630775945
292.1496340922,+08.8635918806, 95757, 7.45,292.14959739,8.8636087,-7.384165243948898,2.199608723850045
292.1526848414,-14.1604528419, 95758, 7.53,292.15268058,-14.16045396,-6.120336224256727,-3.4719217708010035
292.1571142962,+37.1885318889, 95759, 8.02,292.15710255,37.18858225,-2.6180416424517734,4.123397101571376
292.1589868945,+36.7791818042, 95760, 8.65,292.1590058,36.7791977,-2.666471201165443,4.136153406514
292.1598526994,+41.1982239736, 95761, 8.84,292.15987796,41.19826505,-2.1836573769072114,3.978612298714543
292.1601659860,+59.7640470854, 95762, 8.00,292.16013997,59.7640212,-0.8785055924459876,3.164611801246531
292.1602769702,-10.3469673451, 95763, 7.82,292.1602238,-10.3469733,-6.8288014681380576,-2.864078589082871
292.1605030801,+39.9408336094, 95764, 6.90,292.16050606,39.94085004,-2.3124843926065726,4.026891732298038
292.1622083102,-60.3224237935, 95765, 9.53,292.16222829,-60.32236179,-0.8075736344254969,-3.028418907465836
292.1652760052,+58.2610210297, 95766, 8.47,292.16523493,58.26102837,-0.95232810068657,3.230230727117776
292.1681541928,+03.6939501260, 95767, 7.33,292.16814976,3.69398306,-7.8990492308403635,0.8227066187209822
292.1689881555,+21.9813418150, 95768, 7.74,292.16898176,21.98131644,-4.971204244614018,4.087969121831895
292.1741664130,+34.6111647731, 95769, 8.19,292.17402085,34.61060611,-2.936327391239913,4.195597509574884
292.1754017097,+32.0751574337, 95770, 7.95,292.17538906,32.07521409,-3.2808184829848934,4.24694611152501
292.1763744102,+24.6649047745, 95771, 4.44,292.17671261,24.66516482,-4.475281414908794,4.205789024885467
292.1932782042,+11.0269816953, 95772, 7.45,292.19330787,11.02705223,-7.041740878545374,2.6747982488304958
292.1935781671,-71.5969180194, 95773, 8.32,292.19357886,-71.59696945,-0.40401155766992636,-2.582947258550844
292.1952883302,-36.0002577544, 95774, 7.46,292.19528124,-36.00025931,-2.571002403099498,-4.036634771002584
292.1957358531,+22.5601870806, 95775, 8.07,292.1957323,22.56018815,-4.860731732662736,4.115035379888826
292.1958871286,+67.6266693729, 95776, 7.46,292.19596286,67.6266728,-0.5547095153751411,2.8336531064796433
292.1982114140,+46.0439251976, 95777, 8.25,292.19819296,46.04392984,-1.7455065089186594,3.7737360322000346
292.2035408909,-65.6960541679, 95778, 9.31,292.20341788,-65.69580647,-0.5955336110521746,-2.809252445285474
292.2111046020,-16.5174294592, 95779, 8.41,292.21106698,-16.51743923,-5.656571175160921,-3.731935292522168
292.2182865451,+68.1867677111, 95780, 8.66,292.21829289,68.18678035,-0.5353102139772296,2.8108076813390186
292.2262450497,-84.7201489125, 95781, 7.70,292.22442333,-84.71995362,-0.09296187745973998,-2.129683539310509
292.2245857778,-28.9699985165, 95782, 7.88,292.22455469,-28.96998527,-3.4810271861520596,-4.187562092999602
292.2261840702,-35.8879056957, 95783, 9.11,292.22617648,-35.88790747,-2.5845120745310872,-4.0373982341210475
292.2319181473,+21.6241960226, 95784, 8.36,292.23191433,21.62421204,-5.035490054935251,4.055504638299421
292.2378461973,+24.7687227024, 95785, 5.82,292.23782315,24.76868131,-4.455026953194757,4.199133123397363
292.2379787105,+08.0399159619, 95786, 8.43,292.2379698,8.03995383,-7.474146176251269,1.9881428371503527
292.2405385176,+15.2432211881, 95787, 8.17,292.24052504,15.24324807,-6.272443840826468,3.407987524978434
292.2438650443,+86.6312706704, 95788, 8.77,292.24353869,86.63121591,-0.05974868654943216,2.1426643293098597
292.2474112652,-40.8427390995, 95789,10.00,292.24730206,-40.84262586,-2.075007283753153,-3.856974617023278
292.2486203102,+12.4707137174, 95790, 7.95,292.24861339,12.4706977,-6.783900398896638,2.9490736962832926
292.2500297912,+12.8581837176, 95791, 7.45,292.25002842,12.85819711,-6.714660587131058,3.0196163139314014
292.2531847045,+39.9361389279, 95792, 8.40,292.25318518,39.93615548,-2.315626099969336,4.019603444969535
292.2541176297,+01.9504475510, 95793, 5.79,292.25411887,1.95052861,-7.938483142972756,0.31322495332005784
292.2587885041,+14.5643866944, 95794, 8.29,292.25884561,14.56456675,-6.398737211883708,3.3031692211122916
292.2618763982,-49.8754101116, 95795, 8.87,292.2620718,-49.87479015,-1.3690337370955605,-3.474356418947687
292.2763785844,+27.9296150417, 95796, 8.15,292.27635223,27.92959725,-3.914425745830491,4.252872744800798
292.2777265455,+29.0280116344, 95797, 9.43,292.27769822,29.02804469,-3.738350285301585,4.25718261604657
292.2831603788,+07.3538425079, 95798, 9.34,292.28314043,7.35388006,-7.547535952552394,1.8106338924225829
292.2909588119,-59.6056351937, 95799, 9.72,292.29088118,-59.6056201,-0.8419620848949014,-3.055466924001961
292.2924453749,-70.3152142401, 95800, 8.78,292.29203264,-70.31508056,-0.4435645418182892,-2.629902121139096
292.2953336949,+46.9974646098, 95802, 8.89,292.29562991,46.99790019,-1.6716542013809295,3.7267047405633043
292.2960350187,-53.0964942701, 95801, 8.54,292.29596309,-53.0962421,-1.1730137135108947,-3.3329003959860595
292.3022140280,-19.7472206856, 95803, 9.43,292.30221785,-19.74721738,-5.03255278768879,-3.972921967758445
292.3038250779,-32.7068370818, 95804, 9.85,292.30378848,-32.70672987,-2.9696908606320296,-4.117592557702505
292.3108133616,+29.7128747461, 95805,10.12,292.3108088,29.71277276,-3.6317818834221103,4.251911644888779
292.3110452760,+26.7168034421, 95806, 8.07,292.31104631,26.71682014,-4.115309066173721,4.233460251351207
292.3141420546,-25.4676503974, 95807, 8.30,292.31414192,-25.46761513,-4.024378707383091,-4.170896078006414
292.3143550985,+30.5491506610, 95808, 7.40,292.31431632,30.54913022,-3.504906548959036,4.247095494910798
292.3163913076,-39.4681063457, 95810, 9.13,292.31637185,-39.46808887,-2.208619704019179,-3.90487380677194
292.3165217559,-46.8540813335, 95809, 9.86,292.31649677,-46.85395808,-1.579295796804187,-3.602812184977706
292.3251109650,+00.2460798308, 95812, 6.25,292.32508068,0.24610506,-7.921188236860119,-0.18477862968326536
292.3286901195,+35.3205868719, 95813, 8.11,292.32868723,35.32059149,-2.8489689158771783,4.1612753941903495
292.3295396463,-01.3815562076, 95814, 7.81,292.32947585,-1.38155735,-7.8688603606798715,-0.6545912735405658
292.3314736012,-68.5549498111, 95815, 9.17,292.33136145,-68.55490995,-0.49967730521809456,-2.696252500749771
292.3344635016,+30.4079108493, 95816,10.74,292.33447748,30.40794145,-3.5261907808072164,4.245474149504213
292.3353558089,-04.3774865611, 95817, 8.89,292.33532663,-4.37750095,-7.642340048386051,-1.4797492264668513
292.3370754040,+20.2797365679, 95818, 6.34,292.33706776,20.27977762,-5.285721881827209,3.9431262368872866
292.3378650421,-62.7881929264, 95819, 8.52,292.33777952,-62.7881991,-0.7080645765346929,-2.9235419876909012
292.3390032918,-07.0440865172, 95820, 6.37,292.3390041,-7.04406367,-7.317439367151776,-2.1412942619272557
292.3393518270,+31.6086557435, 95821, 6.95,292.33942055,31.60965599,-3.3494104747823985,4.233435325324619
292.3423113546,+14.5960190572, 95822, 5.57,292.34218384,14.59607671,-6.380387174836291,3.2928632109667846
292.3493570087,-43.4451949804, 95823, 5.70,292.34904557,-43.44491571,-1.8478661650294324,-3.7450408864581943
292.3500244190,-02.8074533450, 95824, 9.38,292.35000225,-2.80745947,-7.77635526979764,-1.0544719085729093
292.3535599754,-47.5806742879, 95825, 9.04,292.3535069,-47.58065934,-1.5278632799523952,-3.5697297648724304
292.3565355048,+15.1851564619, 95826, 7.64,292.35653213,15.18516808,-6.267288724291034,3.378263175364171
292.3574263730,-32.5137492965, 95827, 8.04,292.35749405,-32.51358555,-2.9954816604948187,-4.116131624203721
292.3585661094,-48.9648920347, 95828, 9.84,292.35877332,-48.96442758,-1.4320754332033214,-3.5097354361994624
292.3597629466,+00.5281409481, 95829,10.73,292.35983013,0.52871908,-7.914564552110798,-0.10215553256097863
292.3664800589,+60.6687241552, 95830, 7.61,292.36658629,60.66896269,-0.8404813298301089,3.120713970737451
292.3731814773,+21.3324742076, 95831, 8.52,292.37318894,21.33249985,-5.082440527137631,4.011962881507782
292.3754694354,+78.2655080698, 95832, 7.67,292.37512441,78.26549232,-0.2404320294206705,2.4274419620720464
292.3752903399,+36.2874795996, 95833, 6.66,292.37522952,36.28724911,-2.7307512803662806,4.1300125306219915
292.3753204361,+03.0898909096, 95834, 8.07,292.37530958,3.08989317,-7.868662677543842,0.6393901868048562
292.3757432615,+62.5668431525, 95835, 8.53,292.3757373,62.56688209,-0.7560407144870976,3.039774793504919
292.3795115421,-31.7604932258, 95838, 9.02,292.37944365,-31.76048083,-3.09409866559784,-4.129290469199468
292.3794613611,+03.0975537185, 95837,10.15,292.37947655,3.09755559,-7.867152279419572,0.6414110338384539
292.3804195349,+78.2684603409, 95836, 8.30,292.38006247,78.26844673,-0.24039498239395,2.4273116543776556
292.3830303790,+31.3742800407, 95839, 8.02,292.3830246,31.37428969,-3.383875929892073,4.230806448145238
292.3859839803,-64.8845397687, 95840, 9.06,292.3858722,-64.88451855,-0.6281718528568847,-2.8386217317123013
292.3863573741,-61.5733325219, 95841, 9.81,292.38637213,-61.57328289,-0.7586594436049582,-2.9721062038331088
292.3909302194,-15.3587421397, 95842, 7.12,292.39089783,-15.35873373,-5.86150130495893,-3.574740605247289
292.3973035155,+45.5129624867, 95843, 9.24,292.39726446,45.51287382,-1.7955322502863196,3.785095715926117
292.3992521831,+17.5849174507, 95844, 8.48,292.39914558,17.58509335,-5.801246552839077,3.6779238181760103
292.3994585156,+12.4043366567, 95845, 7.83,292.39946852,12.40435999,-6.768192828457333,2.9109429941312026
292.4030454432,-50.1515626233, 95846, 8.40,292.40302477,-50.15155329,-1.3550509604177952,-3.456475690062579
292.4077500163,-12.6467136671, 95847, 6.89,292.4075057,-12.64662257,-6.371737999955892,-3.2103522315259942
292.4082466420,-52.6235726078, 95848, 9.04,292.40819311,-52.62359283,-1.2033426600290673,-3.3494128007231563
292.4184995772,-45.4583977840, 95850,11.11,292.41876882,-45.45813001,-1.6875324946423576,-3.6569306778527766
292.4190479791,-30.7977604118, 95849, 7.13,292.41903219,-30.79712295,-3.2242585638412242,-4.141529229612624
292.4194308180,+26.0133231935, 95851,10.84,292.41943501,26.01333819,-4.2330955273458715,4.203518951391026
292.4252276033,+57.9656996650, 95852, 8.81,292.42512409,57.96584929,-0.9733524726514586,3.2361707490282767
292.4264959849,+51.7297788727, 95853, 3.76,292.42641389,51.72946747,-1.335075663424682,3.5114175677810198
292.4287318969,+25.2280376815, 95854, 9.59,292.42873719,25.22805331,-4.368784127590796,4.182287751336224
292.4307749298,-21.3387628093, 95855, 8.18,292.43077112,-21.33870591,-4.733537133063685,-4.036114451449985
292.4334886403,+01.0250605451, 95856,11.74,292.43391707,1.0254865,-7.895293284269259,0.04228721185041132
292.4392328592,-67.3083485992, 95857, 7.70,292.43924231,-67.30830762,-0.5427848906888187,-2.7428745005664896
292.4501145250,-37.6657810165, 95858, 9.81,292.4501008,-37.66576427,-2.39600768315086,-3.959006253897374
292.4505028508,+39.6034327592, 95859, 9.13,292.45054058,39.60337078,-2.356286771286831,4.015680667229904
292.4517439425,-67.3143984840, 95860, 9.36,292.45161601,-67.3142833,-0.5427656766386574,-2.7424806420628087
292.4520557479,-49.3397526162, 95861, 8.92,292.45227729,-49.33977979,-1.4095700436110372,-3.4894329800907795
292.4534812781,-11.0303283339, 95862, 9.16,292.45345914,-11.03030432,-6.656438212986311,-2.9373288277198486
292.4583500117,-36.2955513554, 95863, 8.31,292.45838047,-36.29554997,-2.544679557159632,-4.003415036357045
292.4630192217,-37.0379593362, 95864, 9.03,292.46308691,-37.03792368,-2.4633935538302567,-3.979018242689693
292.4674454720,-26.9856150410, 95865, 5.46,292.46738503,-26.9855106,-3.781294809120966,-4.160593100788949
292.4692109980,-55.4417541876, 95866, 6.14,292.46910889,-55.44159258,-1.0484643461366985,-3.22655959743596
292.4698189942,+22.7066306796, 95867, 7.35,292.46981989,22.70663119,-4.820434415372104,4.075608348947097
292.4757317766,+13.1374672532, 95868, 7.72,292.47571156,13.13744759,-6.6258482496932505,3.02979895492618
