deg	deg	HIP	mag	mas	mag	sptype
354.5819969188	-72.6244573007	116647	 9.62	  13.30	 0.660	G5IV/V
354.5845344270	+64.3340828276	116648	 9.19	   3.18	 0.291	A7V
354.5886396423	-29.3598532610	116649	 8.87	   6.15	 0.459	F3V
354.5922372285	+58.6540395954	116650	 6.99	   5.94	 1.008	K1III
354.5925007832	+08.6571977151	116651	10.14	   2.23	 0.532	F0
354.5928289310	+17.5939896717	116652	 8.79	   7.01	 0.538	G0
354.5995446738	-76.8695523110	116653	 5.99	   5.22	 0.907	K0II/III
354.6039396980	-38.4897499472	116654	 8.23	   2.51	 1.087	K1III
354.6068084407	+01.9358068243	116655	 8.93	   7.03	 0.393	F8
354.6081725436	-39.0024680798	116656	 9.06	   2.40	 1.230	K2III
354.6102071379	+42.5115109161	116657	 6.91	   3.17	 0.031	B9
354.6104776544	-46.4841774246	116658	10.24	   5.13	 1.180	G8V
354.6108500197	-31.7795095464	116659	 8.56	   4.76	 0.553	G0
354.6130864027	+02.2505095251	116660	 8.77	  10.01	 0.505	F8
354.6166646986	-21.6726952192	116661	 8.50	   0.92	 1.160	K0III
354.6272202361	+04.3166732057	116662	10.22	   7.18	 0.600	F8
354.6314617342	-48.0107817607	116663	 9.61	  11.76	 0.695	G3/G5V
354.6370338393	-09.3187428782	116664	11.45	  -4.01	      	F2
354.6393621235	-13.7122524662	116665	 8.14	   6.64	 0.380	Fm
354.6401549870	+77.4513204677	116666	 8.70	   4.86	 0.313	A3
354.6423319556	+35.0332355344	116667	 7.06	   5.94	 0.124	A2
354.6447284401	+40.9688351696	116668	 8.37	   4.99	 0.505	F8
354.6540968675	+41.6241351697	116669	 9.19	   9.34	 0.574	F8
354.6564710737	-36.6461668390	116670	 9.25	  -0.30	 1.024	K1IV
354.6627311433	+35.5352141161	116671	 8.12	   6.13	 0.246	A2
354.6657674722	-64.0364116597	116672	 7.65	   1.33	 1.437	K3/K4III
354.6678737316	-49.0847741172	116673	 9.43	   3.18	 0.523	F8V
354.6699588838	+39.0456458106	116674	 7.97	   4.84	 1.194	K2
354.6735027028	-20.8673850283	116675	 7.71	   3.58	 0.807	G5III/IV
354.6742889966	+25.2601132647	116676	 9.18	   2.86	 1.607	K7
354.6767340318	+15.4744842625	116677	 9.30	   4.01	 0.662	G0
354.6808473835	+23.5372331319	116678	 9.01	   2.80	 1.091	K
354.6821350080	-62.8854865147	116679	 6.63	   6.13	 0.926	G6IV
354.6835214218	-45.2517046950	116680	 8.40	   3.15	 1.229	K2III
354.6880622432	+35.7725650842	116681	 9.74	   5.50	 2.100	C2
354.6919723740	-02.7653685274	116682	 9.88	   2.75	 1.232	G8
354.6926706354	+56.9971767432	116683	 8.68	   3.00	 0.054	B5
354.7016517101	+59.3918287421	116684	11.24	   1.19	 1.490	F7
354.7030585394	+44.4125892222	116685	 9.11	   1.74	 0.141	A2
354.7037304557	+42.6735706106	116686	 9.05	   5.12	 0.804	K0
354.7046054390	+62.1349614778	116687	 6.59	   0.72	 0.517	A3II
354.7062540443	+23.3083253537	116688	 7.14	   9.11	 0.491	F5IV
354.7069770729	-02.9599247312	116689	 8.21	   8.33	 0.600	G0
354.7102729753	-23.6782345264	116690	 8.30	   7.32	 0.556	F7V
354.7108919580	-28.2678604478	116691	 8.70	  10.81	 0.569	F8V
354.7170459926	-43.6237062531	116693	 9.66	   5.46	 0.360	F2IV/V
354.7171848118	+54.4426290117	116692	 7.51	   2.99	 1.089	K0
354.7182944507	+08.3128265299	116694	 8.57	   7.06	 0.511	F5
354.7229025657	+12.1944942156	116695	 7.59	   6.69	 0.179	A3
354.7230838861	+30.0595588694	116696	 8.56	   7.90	 0.453	F5
354.7248932688	+63.6873129224	116697	 9.62	   0.61	 1.223	K0
354.7292469881	-33.1734638115	116698	 9.81	   3.77	 0.450	F5
354.7320703341	-45.6118644862	116699	 7.03	  16.07	 0.300	F0IV
354.7395985801	+68.7260473211	116700	 8.91	   0.80	 0.424	B2
354.7397490615	+22.5523502875	116701	 8.96	   1.09	 1.267	K2
354.7513340917	+17.0141953289	116702	 8.00	   1.25	 1.590	K2
354.7527209991	+61.3016410912	116703	 7.92	   2.81	 1.442	K5
354.7547262036	-67.9117386244	116704	 9.66	   2.29	 0.446	F0IV
354.7559325348	+52.2624645699	116705	 8.20	   0.66	 1.510	M6.5
354.7624441699	-32.2981220414	116706	 9.19	   5.33	 0.566	F8V
354.7635105956	+63.3883853495	116707	 9.47	   3.51	 0.349	F2
354.7758917831	-63.0459540087	116708	 8.94	   2.22	 1.328	K2/K3III
354.7847169130	+50.4717328948	116709	 5.35	   8.36	-0.061	B9V
354.7868655093	-60.2998251010	116710	 9.61	  16.80	 0.685	G5/G6V
354.7892382146	-34.9081354181	116711	 9.25	   6.90	 0.501	F5V
354.7891700703	+30.8692797895	116712	 8.62	   4.07	 1.114	K2
354.7917559274	-26.8781457617	116713	11.89	  -6.30	      	Fp
354.7924004176	+75.2928824235	116714	 5.95	  12.40	 0.124	A3V
354.7931616686	+06.2011862481	116715	 7.84	   6.85	 0.314	A5
354.8019162814	+50.5449482828	116716	10.17	   1.71	 1.134	
354.8049914379	-86.3990322993	116717	 7.93	   8.76	 0.342	F0IV
354.8132940922	+20.4629677518	116718	 8.80	   1.46	 1.694	G5
354.8137038754	-09.9848501492	116719	 9.53	   4.17	 0.455	F8
354.8142487946	+34.7311488454	116720	 8.17	  11.57	 0.485	F5
354.8161086382	-21.9239855792	116721	 7.69	   4.00	 0.411	F2/F3IV/V
354.8281821456	-30.7207063233	116722	10.04	   5.87	 0.509	F3V
354.8318489641	+28.9057934925	116723	11.42	   9.25	 0.864	
354.8319641266	-17.7913199667	116724	 9.05	   5.39	 0.455	F2V
354.8353319091	+71.9473257286	116725	 7.65	   1.66	 0.296	A0
354.8366622886	+45.7199084408	116726	 7.62	   3.70	 0.444	A2
354.8368708141	+77.6322759275	116727	 3.21	  72.50	 1.031	K1IV
354.8381215109	+74.0026285039	116728	 5.98	   7.78	 0.889	G8III
354.8439834873	-53.3872096930	116729	 9.67	   1.68	 0.976	G8/K0IV/V
354.8445897071	-27.1568963934	116730	 8.98	   8.62	 0.463	F5V
354.8458495405	+07.0776469496	116731	 8.94	  -1.09	 0.163	A0
354.8473792872	-02.1545787728	116732	 8.66	  -0.57	 1.469	K5
354.8494851800	-33.4933702149	116733	 8.07	   4.73	 1.103	K0III
354.8507387977	-56.9876734626	116734	 9.68	   4.54	 0.597	F8V
354.8542287189	-03.1400360522	116735	 9.52	   9.64	 0.549	F6
354.8603141771	+39.0337143860	116736	 8.72	   8.52	 0.591	G5
354.8664332664	-46.6377987615	116737	 6.07	  11.74	 0.240	A+...
354.8736366664	-53.5250701059	116738	10.45	   2.64	 0.469	F5/F6V
354.8738649453	-19.0752255382	116739	 9.12	   0.99	 1.271	K1III
354.8790490612	+28.2465054451	116740	 7.04	  20.27	 0.658	G2V
354.8841816576	+34.0681554482	116741	 8.24	   4.61	 0.359	A3
354.8876165024	-50.8938495847	116742	 9.96	   9.01	 0.597	G6V
354.8957920982	+58.9704612537	116743	 7.53	  14.38	 0.864	K0V
354.9003203151	+30.9987646117	116744	11.78	  17.37	 1.613	M0
354.9057796309	-72.7221549559	116745	 7.09	  87.72	 0.989	K3V
354.9068384004	+43.3326063704	116746	 7.54	   4.32	 0.581	F5
354.9144980094	-69.1957500537	116748	 8.17	  21.64	 0.780	G5/8IV (+F)
354.9150265616	-28.7072491015	116747	 9.80	   6.48	 0.420	F3V
354.9213308562	-66.2537375059	116749	 6.92	   4.59	 1.412	K5III
354.9231853917	-22.5333931408	116750	 7.29	   4.47	 0.115	A0V
354.9242715987	+79.8211629450	116751	 8.02	   1.93	 0.093	B9
354.9314665949	-50.7545009896	116752	 8.20	   3.12	 1.082	K1III
354.9327814738	-04.6661540774	116753	 9.39	   5.53	 1.111	K2
354.9345943862	-17.0403441430	116754	10.10	   6.83	 0.783	G6/G8
354.9356404850	-46.6157198845	116755	10.11	   4.42	 0.648	G1V
354.9369537927	-00.7406132196	116756	 8.87	  12.65	 0.654	F0
354.9440387102	+70.7837002019	116757	 7.99	   3.01	 1.159	K5
354.9461166437	-14.2221779002	116758	 4.97	  24.38	 0.257	A7IV
354.9461458084	-29.5303346501	116759	 8.84	   9.29	 0.418	F2V
354.9530833644	+75.7515459638	116760	 7.31	   8.94	 0.381	F2IV
354.9602328396	+34.9554028290	116761	 7.11	   8.68	 0.150	A2
354.9607332092	-05.5467859046	116762	 7.66	   1.38	 1.412	K2
354.9637803717	-32.7434062023	116763	 7.18	  53.52	 0.802	K1V
354.9696852668	-66.2933918170	116764	 9.10	   1.94	 1.636	M1III:
354.9705076858	+63.7254317102	116765	 6.85	   8.45	 0.103	A2
354.9707681809	+47.2071415704	116766	 9.01	   3.47	 1.140	K0
354.9792159163	-47.5884856979	116767	 8.94	   8.02	 0.522	F7V
354.9793347879	+09.6772936649	116768	 5.99	  17.16	 0.212	A2m
354.9809049357	-76.1119326620	116769	 8.75	   0.03	 1.459	K3III:
354.9851589854	+43.8062064139	116770	 8.35	   1.51	 1.381	K2
354.9876704244	+05.6262915865	116771	 4.13	  72.51	 0.507	F7V
354.9873980355	+21.2577090681	116772	10.56	   1.35	 0.773	K0
354.9970235215	-38.2487068990	116773	10.16	   4.06	 0.421	F5
354.9995503508	-47.3265054534	116774	 6.94	   4.28	 1.027	K1III
355.0003392958	-51.6167406392	116776	 7.79	   5.04	 1.012	K0III
355.0006275146	-42.6182323050	116775	10.68	   4.45	 0.530	F5
355.0043066845	+27.0210674062	116778	 8.84	   2.58	 1.069	K0
355.0045565859	+27.5149747024	116777	 6.66	   6.39	 1.032	K1III
355.0054565504	+49.7176276191	116779	 9.66	   4.20	 0.342	F8
355.0092038425	+14.8105228122	116780	 7.91	   3.63	 0.270	A3
355.0117406079	+37.6526437111	116781	 6.49	  11.20	 0.355	F2IV
355.0125684592	-19.4577302257	116782	10.57	   5.24	 0.446	F2
355.0142317530	+26.8019893410	116783	 7.56	  12.35	 0.579	G0III
355.0170703856	+51.5573704604	116784	 9.34	   2.77	 0.963	K0
355.0204649242	-71.1166584122	116785	 8.57	  11.17	 0.495	F6IV:
355.0216318376	+02.8684550025	116786	 9.71	   3.52	 0.460	F5
355.0251288795	+12.9679499698	116787	 9.10	  15.45	 0.830	G5
355.0487488975	+82.8507564363	116788	10.10	  10.26	 0.591	F8
355.0506399594	+45.0736541612	116789	 7.73	   2.26	 0.035	B9
355.0567255192	-28.3591383896	116791	 7.63	   9.38	 0.483	F5V
355.0571097032	-01.6842399229	116790	10.06	   2.56	 0.389	F2
355.0578014481	-15.4212251686	116792	 8.29	   2.77	 1.420	K3III
355.0581009179	-69.1946858932	116793	 9.16	   9.01	 0.506	F6V
355.0623419484	+33.8236484996	116794	 8.70	   3.77	 0.292	A3
355.0633575872	+19.7125174285	116795	 9.07	   8.32	 0.582	G0
355.0657423292	-01.7544047717	116796	 8.75	   0.66	 1.070	K0
355.0666964877	+19.7543908321	116797	 8.83	   6.61	 0.269	B8
355.0684464163	+18.2142707764	116798	 7.13	   4.61	 0.990	K0
355.0755087858	+04.8065332650	116799	 7.44	   0.50	 1.605	K5
355.0758198773	-28.9091411692	116800	 8.92	   7.48	 0.509	F6V
355.0814053586	-26.8877938300	116801	 8.01	   3.82	 1.064	K0III
355.0945144871	+18.6432448467	116802	 8.59	   3.64	 1.040	G5
355.0955050928	-43.2608589830	116803	 8.75	   5.80	 1.016	K1III
355.0984610434	+51.7329582682	116804	 9.51	   3.08	 0.031	A0
355.1021172536	+44.3339316763	116805	 4.15	  19.22	-0.071	B9IVn
355.1028582042	-78.2106609536	116806	 9.56	   6.73	 0.535	F6V
355.1093245183	-26.2012251274	116807	 7.59	  14.84	 0.445	F5V
355.1169531819	+11.9221498768	116808	 9.54	   1.55	 1.606	M0
355.1174255712	-41.7476463524	116809	 9.18	   0.91	 0.966	G8III
355.1207950270	+29.9866592871	116810	10.99	  16.96	 0.927	
355.1203249365	-10.2278010832	116811	 9.33	  -1.39	 0.991	K2
355.1228024417	-12.9493746194	116812	 9.56	   9.53	 0.543	G5
355.1234651765	-49.1954479961	116813	 8.83	   2.48	 0.981	G8III
355.1244289966	+67.5532930807	116814	 8.57	   6.20	 0.800	F8
355.1296798280	+24.6949104522	116815	 7.90	   8.75	 0.433	F5
355.1306925134	+07.8383381233	116816	 8.82	   4.64	 0.465	F5
355.1328326036	+10.4003047674	116817	 8.02	   1.45	 0.438	F2
355.1539831291	+84.8143822599	116818	 9.90	   2.96	 1.129	K
355.1577205500	-18.9888962541	116819	 7.59	  38.11	 0.731	G5V
355.1589548943	-32.0731248515	116820	 5.30	  11.22	 0.965	K0III
355.1602157689	-31.9139246240	116821	 8.60	  11.74	 0.500	F7V
355.1646758085	+77.3676660172	116822	 8.51	   2.49	 1.291	K0
355.1676596542	+00.4159755044	116823	 7.40	  11.81	 1.170	K3III
355.1693194512	+36.7207677961	116824	 6.24	  22.63	 0.424	F1V
355.1729564868	-34.6962655026	116825	 8.82	   0.06	 1.080	G2/G3V
355.1773536440	-00.3830347876	116826	 8.34	   7.11	 0.393	F0
355.1789352896	+25.7883661119	116827	 8.32	   1.87	 1.664	K7
355.1803039497	+55.1490781008	116828	 7.64	   1.95	 0.026	B9
355.1892198304	+70.8808055808	116829	 9.97	   2.42	 1.274	K2
355.1925965259	+52.5604903143	116830	 7.46	   2.25	 0.966	G5
355.1929407894	-34.3676722678	116831	 9.27	  -0.40	 1.641	K
355.1988757946	+13.9528475254	116833	 8.51	   5.37	 1.059	K0
355.1989930396	-65.2765340607	116832	 8.86	   2.07	 0.059	
355.2029886818	-07.9142105802	116834	 7.15	  14.20	 0.483	F8
355.2116783649	-56.4206591814	116835	 7.50	   6.49	 0.076	A1V
355.2120746253	+03.6271833461	116836	 9.07	   1.73	-0.055	A0
355.2126877556	+08.3339412516	116837	 8.09	   9.23	 0.410	F5
355.2143546128	+20.3658787692	116838	 8.27	  39.51	 1.113	K2
355.2367522526	-44.7708648937	116839	10.10	   1.25	 0.463	F5V
355.2443972127	+71.8483218517	116840	 8.82	   2.81	 0.359	A2
355.2481167774	-11.4704838051	116841	 9.47	   3.38	 0.908	K0
355.2521173564	+35.9718308218	116842	 7.68	   5.69	 0.020	A0
355.2533233054	+57.8387212383	116843	 7.22	   7.14	 0.193	Am...
355.2541213822	-37.8679488573	116844	 7.66	   3.29	 1.380	K3/K4III
355.2652285195	+74.4024398054	116845	 8.74	  28.78	 0.777	G5
355.2684683677	-17.5273290506	116846	 9.44	   1.27	 1.096	K0III
355.2692119357	+41.8505621937	116847	 6.85	   6.31	 1.423	K2
355.2728372769	+48.7870897819	116848	 9.12	   6.13	 0.480	G5
355.2726719099	+46.2182616425	116849	 6.97	  14.37	 0.477	F5
355.2768164405	+33.3631419801	116850	 8.75	   1.33	 1.692	M0
355.2790978289	-24.1604763679	116851	 6.61	   3.92	 1.592	M1III
355.2847938610	-32.0712572942	116852	 7.11	  22.13	 0.667	G1V
355.2871329487	-11.6806546049	116853	 5.89	   8.60	 0.984	K0III
355.2920458421	-06.4780243981	116854	 8.45	   6.40	 0.427	F0
355.2950476395	+66.8466891441	116855	 8.83	  14.71	 0.657	G0
355.2962997469	+68.3598835115	116856	 7.70	   1.65	 0.356	B1IV
355.3024907495	+39.1824604103	116857	 8.67	   3.47	 1.310	K0
355.3059362564	-02.8593656232	116859	 8.65	   2.41	 1.188	K0
355.3061483075	+75.5824951095	116858	 7.33	   4.43	 1.045	K2
355.3065313853	+51.6843800419	116860	 8.28	   8.19	 0.342	A3
355.3085870885	-80.5494940916	116861	 9.88	   4.75	 0.448	F2IV(m)
355.3229299700	+05.2180263732	116862	 8.39	   3.08	 1.267	K2
355.3231996960	+32.5610933311	116863	 7.44	   2.38	 0.080	A0
355.3248273175	-04.4231885680	116864	 9.01	   5.04	 0.953	K2
355.3257708965	+02.4676158685	116865	 7.45	   4.00	 1.328	K2
355.3264588650	+03.6301098878	116866	10.05	   0.49	 0.346	F0
355.3269047633	-13.4745438637	116867	 8.75	   7.60	 0.398	F2Vw...
355.3274842245	-20.4647123065	116868	 9.55	   4.77	 0.409	F0V
355.3330688712	+14.7772237353	116869	11.70	  44.81	 1.143	
355.3343196091	+46.8600533133	116870	 7.42	   2.45	-0.052	B9
355.3352265385	+14.7721760848	116871	 8.66	   5.55	 0.411	F2
355.3365324646	-40.4168156965	116872	 9.21	   5.45	 0.991	K0V
355.3438470196	+52.4339923415	116873	 8.22	   2.03	 0.040	A0
355.3453799527	-20.0861377395	116874	 9.54	  14.62	 0.789	G8V
355.3519314078	-52.1371615931	116875	 9.88	   2.82	 0.539	F6V
355.3616055244	+49.5124131542	116876	 6.26	   4.19	 0.182	A4V
355.3634570101	+06.4188737374	116877	12.13	  17.57	 1.329	K7V:
355.3670091568	-11.9586032401	116878	 9.74	   5.02	 0.527	G3V
355.3681310316	-72.4412512921	116879	10.07	   8.75	 0.726	G5/G6IV/V
355.3687748268	-41.5802847648	116880	 7.81	  10.29	 0.482	F7V
355.3698319454	+31.4673336366	116881	 8.21	   4.12	 1.044	K0
355.3733794034	+40.5544900022	116882	 6.92	   9.27	 0.548	F5
355.3737023418	+47.5955067743	116883	 8.96	   1.33	 1.675	K5III
355.3751175903	-25.6706799644	116884	 9.30	  -0.32	 1.600	G8:III+F
355.3753737837	-34.1929162925	116885	 8.88	   5.60	 0.449	F3V
355.3896124533	+10.2158460576	116886	 9.91	  -0.05	 0.170	A0V + A2V
355.3908769912	-73.7805392980	116887	 8.90	   4.36	 1.133	K2III
355.3918278378	+24.2238119117	116888	 7.61	   4.27	 0.214	A2
355.3937032029	-18.0270770205	116889	 5.36	   5.58	 1.580	K4/K5III
355.3948668676	-47.9894800081	116890	 9.90	  15.30	 0.859	K0V
355.3996214585	-08.8251595711	116891	 8.60	   7.42	 0.474	F2
355.4033923448	-37.4334498026	116892	 8.04	   5.05	 0.895	G6III/IV
355.4060047709	-16.5937843006	116893	10.54	  10.57	 0.935	
355.4099224906	-50.4239690993	116894	 8.06	   5.48	 0.978	G8III
355.4177784669	+48.4096177198	116895	 8.06	   3.82	 0.505	F5
355.4195281036	-30.8391268598	116896	10.58	   1.55	 0.582	G0
355.4286286059	-55.2477444071	116897	 8.98	   3.28	 1.428	K3/K4III
355.4315812887	-51.9436645383	116898	11.60	  37.32	      	
355.4371561123	+56.9030007850	116899	 8.73	   4.19	 1.089	M0
355.4390825076	-20.1706742990	116900	 8.28	   1.57	 1.290	K2/K3III
355.4408581932	-17.8165330026	116901	 4.82	   5.07	 0.822	G2Ib/II
355.4431138707	+69.3929823264	116902	 8.99	   3.43	 0.265	B5
355.4432412432	-17.7835356701	116904	 8.52	   3.58	 0.147	A6V:
355.4437827480	-35.2172135387	116903	 9.09	  -0.73	 1.506	K2
355.4615408499	-42.7488514659	116905	10.94	  26.69	 1.367	M1
355.4647079754	-05.9857573546	116906	 7.68	  23.84	 0.648	G5
355.4669677648	+14.1071076351	116907	11.98	  21.63	 1.431	
355.4733242798	+68.6718913847	116908	 7.88	   3.80	-0.003	A0
355.4754718021	-48.6427239355	116909	 8.73	   3.22	 1.330	K2IV/V
355.4762136735	-35.9777297491	116910	 9.39	  16.04	 0.659	G5V
355.4762049308	+48.3614553628	116911	10.87	   3.49	 0.289	A2
355.4773433402	+57.2599536529	116912	 6.24	   3.68	 1.025	G8III
355.4788984401	-74.8950090230	116913	 9.61	   5.89	 0.469	F5V
355.4808165360	+00.0023447703	116914	 8.79	  19.84	 0.731	G0
355.4821158088	-01.0981634378	116915	 9.48	   2.63	 1.220	K0
355.4822363337	+24.7926462686	116916	 8.50	   3.42	 1.103	K0
355.4844282239	+04.9653998053	116917	 9.24	   1.66	 1.401	K5
355.4862077179	+07.2505464031	116918	 5.89	   9.64	 0.101	A3Vn
355.4864565133	-50.2639507298	116919	10.04	   1.38	 0.984	G6/G8V
355.4884437660	-42.2688257661	116920	 7.11	   6.17	 1.020	K1III
355.4906828192	+34.5296442320	116921	 9.03	   3.72	 1.313	K2
355.4923286173	-15.4633204742	116922	 8.18	   4.57	 1.270	K1III
355.5011331296	+12.7437925699	116923	 8.38	   4.04	 0.352	A3
355.5044851330	-67.7706208847	116924	 7.99	   5.24	 0.423	F2IV
355.5078013194	-29.6241959203	116925	 7.81	   2.13	 1.415	K3III
355.5087271645	+20.2962694547	116926	 7.62	   8.15	 0.646	F8
355.5120319084	-69.4369968088	116927	 7.76	   3.22	 1.034	G6/G8III
355.5116923795	+01.7800407798	116928	 4.49	  32.38	 0.200	A7V
355.5148597623	+25.8855595982	116929	 8.51	   3.32	 1.082	K0
355.5276486640	-53.0532784896	116930	 8.65	   4.37	 1.205	K1/K2IIICN.
355.5370258138	+47.0633920148	116931	 8.14	   0.71	 1.002	K0
355.5384492661	+74.1295121969	116932	 7.89	   2.20	 0.247	B9
355.5384847346	+23.9930132735	116933	 8.49	   8.49	 0.574	G0
355.5389686682	-32.6420946551	116934	 9.14	   1.43	 0.935	G6IV
355.5411813842	-56.3799343525	116935	 7.97	   5.68	 1.143	K2III
355.5442680438	-02.5768634896	116936	10.30	  42.42	 1.343	M0
355.5527530763	-53.4233151864	116937	 7.99	  28.89	 0.704	G5V
355.5571464218	+32.4763819612	116938	 9.11	   0.29	 1.107	K0
355.5595368485	+44.7554162449	116940	 6.99	  12.39	 0.280	F0
355.5656799550	-82.0438018388	116939	 9.80	  19.27	 0.920	K5
355.5611129573	+44.9917150600	116941	 6.43	   4.15	 1.500	K5III
355.5679261335	+24.9161963579	116942	11.84	  -1.61	      	A0
355.5682869547	-27.6386931169	116943	 8.16	   5.00	 1.066	K0III
355.5699989381	+61.4911044571	116944	 8.80	   1.58	 0.017	B7V
355.5766741349	+85.4685520904	116945	 7.70	   4.12	 1.046	K0
355.5778734973	+28.3138373751	116946	 8.46	   3.75	 1.125	K0
355.5861018740	+37.9482021014	116947	 8.75	   4.44	 0.317	A5
355.5873004121	+64.5153914722	116948	 6.52	   2.43	 1.878	M2III:
355.5908860274	-01.5013078015	116949	 8.27	  10.93	 0.465	F2
355.5924535704	-39.2202607622	116950	 8.41	   6.00	 0.518	F6V
355.5927338336	-08.8287835299	116951	 8.45	  10.26	 0.612	G0
355.6018414569	+39.0581531647	116952	 8.94	   3.57	 0.508	G5
355.6041674599	+49.1514557343	116953	 8.03	   1.85	-0.022	A0
355.6064478247	+47.7549391502	116954	 8.80	   6.44	 0.458	F8
355.6072022618	-61.0618173865	116955	 7.16	   5.06	 1.086	K0III
355.6137245023	+54.6008366126	116956	 8.65	   2.15	 0.064	Ap...
355.6159295456	-15.4480327822	116957	 5.27	  11.65	 1.344	K3III
355.6284679748	+43.0143499474	116958	10.78	  -2.70	 0.445	F4
355.6324761488	+80.6384694318	116960	10.45	  20.11	 1.232	
355.6301908167	-58.5161418456	116959	 9.36	  11.28	 0.655	G2V
355.6305444894	+18.6664800979	116961	 7.23	   5.48	 1.051	K0+...
355.6310641133	+61.6793633749	116962	 6.40	   7.10	 1.250	K2III
355.6415436604	-57.4780202543	116963	 8.65	   3.22	 0.092	Ap...
355.6452913093	-28.1811415088	116964	 8.27	  13.17	 0.516	F8V
355.6492313973	+20.4347532814	116965	 9.00	   0.35	 1.718	G5
355.6497963285	-57.9616816046	116966	 7.94	   3.54	 0.039	A0V
355.6538723699	-03.5527338068	116967	 9.31	   6.40	 0.615	G0
355.6696654299	+51.4277034833	116968	 7.55	   5.21	 0.018	A0
355.6707294166	+56.4325703612	116969	 8.01	   2.76	 1.055	G5
355.6759030925	-41.2475685920	116970	 9.57	  11.84	 0.760	G8V
355.6806005299	-14.5449047424	116971	 4.49	  21.16	-0.032	B9V
355.6827608872	+16.3357189829	116972	 6.30	   8.03	 0.970	K0
355.6825694865	-19.8825858201	116973	10.09	  23.75	 1.085	K3/K4
355.6919185121	+81.3006390368	116974	 7.87	   5.02	 0.036	A0
355.6992290770	-11.3285325558	116975	 7.21	   3.31	 0.997	K0
355.6996956242	+13.3234722779	116976	 9.56	  30.09	 0.970	K5
355.7019913043	-26.4843619669	116977	 9.97	   2.41	 0.449	F2/F3V
355.7045025900	+09.8854677186	116978	 7.69	   2.49	 1.175	K0
355.7114387279	+10.4818877707	116979	 8.11	   0.79	 1.223	K0
355.7145669607	-31.2372299112	116980	10.23	   2.73	 1.152	G0
355.7241647733	-53.0567340400	116981	 9.55	   5.47	 0.943	G8III:
355.7261769322	-83.1319971777	116982	 8.77	   0.87	 1.126	G8/K0III
355.7310201159	+44.8934390219	116983	 8.34	  11.29	 0.394	F0
355.7356348763	+00.2397323006	116984	 8.65	  22.85	 0.810	G5
355.7468494779	+22.1229069843	116985	 9.17	   3.76	 1.015	K0
355.7494793518	+49.1185623742	116986	 8.99	   8.98	 0.479	F8
355.7499115960	+43.2368026950	116987	 8.63	   1.53	 1.447	A3
355.7593429860	-29.0439951518	116988	 7.23	   2.41	 1.466	K4III
355.7660849174	+53.3388105589	116989	 9.17	   1.95	 0.076	A0
355.7669436455	+56.3908189679	116990	10.36	   1.51	 0.156	B8
